case_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-IB-7889,2.760047,2.0058825,0.11088013,0.8037294,0.73908424,-0.5225601,-0.058686152,-0.1572842,-0.73185587,-0.09463078,-0.6399461,0.59787756,-0.1593552,-1.2040533,-0.078697465,0.8112517,-0.5654741,0.8005347,-1.3490815,-0.32724124,-1.2105855,0.5024515,-1.2351464,0.6660822,-0.8695046,-1.7745982,0.041812032,-0.43211144,-0.1756478,-0.54314554,-1.7261072,0.4244513,1.5296817,-2.0303447,0.99147713,0.52961785,-0.7133697,0.9255456,1.0334289,-0.72331583,-3.8419385,-1.4545699,0.22771704,0.2732544,0.116760604,-0.046301067,1.1612034,0.5451334,-0.30097455,-0.35974908,0.062199544,-0.3260678,0.614781,-1.1040616,0.00823608,-0.16008788,1.0898668,-0.69437337,1.0712632,-2.4336565,0.26133725,0.77628344,-0.2470782,0.44290048,-0.4433491,-0.34245452,0.5511793,-0.34901136,-0.71007407,-0.034414023,-0.64114714,-1.6889654,1.065859,0.31333673,0.42162836,1.0126089,-0.250973,0.20252843,0.6817657,0.9162896,-0.20539467,-0.17840892,0.43894914,-0.43860617,-0.17954896,0.21265365,0.24382165,-0.9378251,-0.72747314,-0.18946585,-2.3308477,0.071318015,-1.5627112,-0.38073194,0.040024206,-0.85405695,-0.5890826,-1.0112367,1.1987242,0.102532156
TCGA-IB-A5SP,1.2533618,-0.19599678,-1.9215213,-0.15530863,-0.25749838,-0.83647025,1.099065,0.0068879128,0.29084933,-0.4297241,-0.40673643,0.5657325,-2.2121096,-0.26157555,0.8735046,0.9821274,-0.49782923,0.8812261,0.8836429,0.5633101,1.34838,0.65728104,0.55232126,-0.38000748,0.78662705,0.32199004,-0.394624,0.090432875,-0.5514865,0.20566876,0.3536309,-1.7164397,1.5226403,1.122248,0.6441181,-0.029432248,-0.5180716,0.6001599,0.5771344,2.6296406,1.557649,0.19980708,-0.57440794,0.7721964,-0.681613,0.9726932,-0.41159135,0.25865334,-1.9837484,-0.310505,0.7742499,0.33648792,-1.364261,0.7239088,0.8565446,-0.92044073,0.033305213,-0.9858244,0.48379916,0.14393112,-0.8051511,-0.28955883,-1.30785,0.2061615,-2.2183447,0.3436701,1.670708,1.4612436,-0.9942101,-0.54712236,-0.5521549,-0.9846243,1.1709661,-0.24891749,0.47397998,-1.0626686,1.5125175,-0.33396888,-1.232454,0.29920396,-0.92860126,-0.5980211,-0.47117275,-0.092164055,-0.0014521666,2.3290753,-2.0868926,-1.0456882,-0.8508666,1.7713194,2.7416542,0.4359833,0.02403064,-0.2163234,-0.29943183,0.9387192,-0.57439536,1.5005543,1.1847206,0.28031218
TCGA-HZ-A77P,1.9203798,0.5614828,0.7576411,0.45729715,0.53381693,-0.26465654,-1.4718783,1.5987238,-1.1846172,-1.3989024,0.7614954,-0.5887277,0.7175609,-1.7191248,1.1824391,-0.12447557,1.065542,-0.6981096,1.0006344,-0.4212433,-0.47476095,-0.47066998,1.6860493,-0.19274834,1.5480943,-0.29679427,1.7362808,-0.9827413,1.3719804,0.5398333,0.2990837,0.61345863,0.6258639,-0.4740689,2.2428026,-0.26564837,-0.56466347,1.0828421,0.6404252,-0.6301346,-0.65058774,0.81847197,0.73970014,-0.62717384,0.5218033,0.7285744,1.0726341,-0.5834269,-3.050218,-1.0860355,0.48817915,-0.43090808,0.7866927,-0.92194283,-1.3792448,-1.5612878,-0.5414698,-0.55423105,0.43433392,-1.9073452,-0.4881471,-0.6514453,-0.22087835,0.8669959,-0.15631548,-0.57068557,0.14217535,0.81967604,1.3040223,-2.7999444,-0.47351572,-0.40252542,-1.0711266,1.5940076,0.8303889,-0.4131742,-0.93921393,-0.6921805,1.4605651,-1.472117,-0.59840876,-0.38218236,0.49757418,-0.44408366,0.47700104,0.6032671,0.058269948,-0.24692422,0.98004484,-0.66048086,0.5596484,1.4556344,-0.19337666,0.15434468,1.3555099,-0.9841498,1.0020998,-0.8074686,0.5620674,0.8411815
TCGA-YB-A89D,-0.74452984,0.4414428,0.6474273,-0.42995393,0.09639308,-0.6797628,1.1434336,-2.7241275,-1.3363869,-0.70614034,-0.0024454296,-0.83387595,-1.9725345,-0.86506295,0.43657327,-0.70957685,-1.6819267,-1.7548494,0.7760095,-0.23937967,1.9577001,-1.1854156,0.011579156,2.4265275,0.804816,-0.5257818,1.0653015,-1.9635389,0.18554819,-0.6649571,-1.4255078,0.77189225,0.7123305,2.781287,0.4723852,1.1605096,0.62554157,0.41539383,0.97024983,-0.27214336,-1.37751,0.081642546,-1.1232953,-0.15136142,-0.39584804,-0.428749,-0.29144263,0.7522551,-1.3188591,-0.080750674,-1.5743307,-1.7600212,-0.5596133,0.80531454,1.219423,0.03210911,0.16117972,-0.21775208,0.57707274,-1.3072248,-0.47480154,1.0610597,-0.54145443,-0.6822091,-0.6256359,-1.3732786,0.104362465,1.4934465,-0.9666909,0.9034065,1.0320706,0.22216803,-0.11226754,-0.3506552,-1.7403147,0.87963396,-0.35127252,0.031897627,-0.66570973,-0.60395706,-0.6741575,-0.58720994,-1.1643345,-0.86700433,0.46377224,-0.48817974,-0.2740235,1.0670671,0.71433294,-0.52502984,-1.1587125,-0.66921794,0.5104405,0.10631552,-0.14860061,0.9662383,0.51024145,-0.38630882,-0.27966774,-0.7346092
TCGA-HV-A5A5,-0.32752776,-0.018915586,0.36862037,-0.14461607,1.0296332,0.7984482,0.9616593,-2.210538,0.8104585,-1.7050136,-0.594774,-0.39904195,-1.7499056,-1.0927039,0.8057701,-0.5344975,0.18025284,-1.1544269,0.38173494,-0.072114184,1.68239,0.8945539,-1.1253368,1.3766799,-0.41301313,-0.17535442,0.019997902,0.18697605,-1.1591628,-0.3699427,0.08880869,-0.5756589,-1.3024327,0.73026586,0.9881039,-0.5210564,-0.04729972,0.9877205,-2.1051474,-0.9069044,-0.16046564,-2.638688,-0.25915578,-0.65538704,0.75350815,1.8014057,-0.14218776,0.18575059,1.8131392,-1.6857939,0.6724624,-0.11012079,-1.0818765,-0.042463124,1.5897846,-0.42950496,-0.96233964,-0.8024636,-1.6467736,-1.0220231,-1.8698475,1.0785458,-0.39104515,-0.5904697,-0.5767347,0.53531635,-0.6461329,3.482606,-1.0354707,-0.6000358,-0.49694592,0.50506413,0.8047392,0.16537535,-1.733829,-0.17383164,-0.8837835,0.26638395,1.3996568,0.31752604,0.015391422,1.1007171,1.5547168,-0.7176368,-1.1357548,-0.79358995,0.93096364,-0.7980139,1.2642535,-1.9728768,0.20746835,-1.3875027,0.34672946,-0.62649786,-0.3215058,0.16625983,0.111355916,-1.0414951,-0.9614992,0.043558955
TCGA-HZ-A77O,0.46554786,-0.30490446,0.5847534,-0.1871143,0.5320407,0.097931385,0.2630394,1.160769,1.421957,1.5626004,-2.6737275,-1.2359995,1.1672688,-0.78872,-0.36347532,-0.42071044,0.41023713,-0.7993362,-0.70865804,-0.1843459,1.5104029,0.27965033,-2.0069613,0.74267215,-0.12760176,-0.15800673,-0.3572966,-0.23578015,0.41367236,-0.53427815,-0.2981152,0.19641231,0.5538917,0.8938021,0.84368163,0.3153982,-0.09194346,0.89467263,-0.5715657,0.04072848,4.4864326,0.6454222,0.74540985,-1.1250646,0.81247187,-1.2377914,1.6722963,1.6842701,-0.083602495,-1.0760055,-0.91001105,1.0652161,0.7197343,-1.8999257,0.2831195,-0.14290172,-1.3928685,-0.21981174,-0.05470117,0.7069636,0.64812493,2.2907414,1.6292998,-1.7699149,1.9231937,-1.1606225,0.7387805,0.70144516,-0.7485714,-1.0219879,0.1518518,-0.3343585,-1.006139,-0.2634203,-0.018585082,-1.1698792,1.542849,0.3799777,0.8934337,-0.11204821,-0.47023377,-0.94151735,-1.120225,-0.88087046,-1.1352816,-1.6917391,-0.848614,1.2493691,-0.9942018,-0.18783957,-0.8886409,0.6646306,2.2722273,-0.20588979,1.8180265,-0.8717532,-1.2428945,-2.338623,1.5787206,0.85758406
TCGA-US-A77E,2.0267224,-0.14986923,1.0448637,0.26622915,-1.1532214,-0.10724726,1.6482974,-0.34611854,-0.6745729,0.16274351,2.2427506,0.22130725,0.9802561,1.2149786,0.34227902,0.66107416,-0.6213246,1.157507,-1.3070366,0.5726824,-0.59899944,0.20599183,-1.059163,-2.6087933,1.9239203,1.0983726,-1.8995415,0.3889679,-0.34110883,-0.2576705,0.88095975,-0.09979814,0.327004,-0.32745987,-0.7172272,-0.4545741,0.7698475,1.5111718,-0.7788068,-0.5814972,-0.50440234,-0.1595214,-0.4252948,-1.6807038,2.5824258,-0.6801015,-1.4211389,-1.2721487,-1.3339365,-0.8581813,0.18854123,-1.2051747,-1.238317,1.3572385,-0.038342938,0.52626836,0.015107334,0.1757007,-0.16772425,-0.12726055,-1.316786,-0.15277115,0.100834474,-1.2718987,-1.8417754,1.3935077,-0.35098302,0.33600244,-0.015383214,-0.5288446,0.13009973,-0.050462484,0.18413043,-1.5383162,-0.20990756,0.4453868,3.0645716,-0.43869603,-1.0298464,0.95806766,-2.1727648,-2.0570076,0.27703372,-1.3143373,-0.12883557,0.5033901,-0.36463982,0.83662176,1.2387929,1.2201393,-0.95118064,-1.5697441,-0.2563252,-0.04925467,0.7217003,-0.71213377,2.591959,0.6347137,-0.3019683,-2.3344872
TCGA-IB-A7LX,1.1843477,-0.046293244,-1.983911,-0.12735815,-0.9726126,0.15531257,0.07249771,-0.416686,0.80688435,-0.16312373,-0.14321873,1.20013,-0.87853616,-0.546481,-1.4020296,0.057704896,0.5293945,1.5100157,0.058318608,0.24016692,0.32767203,0.06018569,0.20252226,0.012150466,-0.6607457,0.7196666,-0.7214262,-0.6135897,-1.5051638,-0.78556806,-0.52771705,0.54905176,1.6509308,2.0246286,0.2281349,-0.74482846,-0.41204646,0.27634233,0.95574176,-0.2822451,-1.7417607,-2.7990637,0.92270285,0.4566871,1.6276131,-2.049339,2.5615873,0.9059156,-1.8953435,-0.4544296,0.34499082,-1.3977331,-3.209663,-0.58132106,1.5379575,-0.66360533,1.7598561,-0.4831919,0.18730928,-0.04068543,0.1746467,0.071823746,0.32829523,-1.4978292,-0.555505,1.0782919,-1.1846801,0.5436135,1.259815,-0.060873695,0.6441513,2.0819101,-0.10793226,0.48599422,-0.5631414,0.25562155,-1.6907903,-2.1722574,0.0022792264,-0.28293526,-1.1433452,0.20029074,0.45004684,-0.98515284,0.5725603,1.267482,1.3180646,-0.010813572,1.3444463,-1.4772992,-0.94186,-0.659394,0.17675418,-0.73078954,-1.292042,-0.25970447,1.4053961,0.09566644,0.42599964,-2.2481015
TCGA-HZ-8002,-1.7964141,0.23049596,-1.1053917,-0.4494089,-1.1149473,0.8223511,-2.0774872,-1.1330068,-2.2094805,-0.17612433,-0.66909105,0.662705,-1.0386518,-1.2880683,0.7213585,-0.2939105,-0.8122171,-1.0796041,-1.3385305,-1.4675796,-2.4437258,0.2104877,1.721101,-1.1602421,0.77644503,1.3656081,1.4897963,-0.18059969,-2.047178,1.6298554,-0.73249537,-0.23486036,-0.44912422,-0.10748851,0.6484543,-0.14632133,-1.2566457,-0.6320685,-0.11299722,1.6381698,-1.6890664,-1.2810187,2.0425436,-1.1109527,-0.85780835,-1.05995,-0.5960904,0.028354347,0.70905554,0.7823833,-0.81261957,-1.8781515,-0.4779341,-0.25170997,-1.480839,-2.1652088,-0.7632368,0.63578284,-0.7156743,-0.49321967,-0.26810747,-0.18473214,0.3324797,0.021692023,0.5235274,0.49333543,1.0083328,0.29145727,-1.7892365,-1.6036092,0.27028677,1.7400845,-1.6332233,0.8935764,0.10543758,-0.3829484,1.7966007,-0.1995538,0.10092303,0.14432794,0.2807666,-0.8345745,0.89191854,0.18454492,-1.1381618,-0.16528305,-1.6960055,0.9380214,-0.09685117,-1.945903,0.26880634,0.97777766,1.6409523,-0.46812385,0.9954879,-2.12319,0.053842306,2.3632994,-0.31326342,0.56852126
TCGA-2J-AAB8,0.086959675,0.31080118,1.6377634,0.054019578,-1.3023909,0.80050427,0.7606169,-0.44253406,-0.62741494,2.8090277,0.95823884,-0.14832976,1.9923697,-2.4898677,0.42075244,-0.66529554,1.004513,0.07431706,-0.31894332,-1.4732146,1.2291698,1.0675634,-0.52853185,0.40694654,1.1857643,-1.3221958,1.1395034,0.97245157,0.0111505985,-1.0859089,-0.6883336,0.34468937,1.1813967,-0.60114574,-0.9250975,0.51328737,1.2757366,-0.04569617,-0.37099916,-2.1387374,-0.10775634,-0.5866243,-0.16104539,0.47459346,0.84658414,-0.04748354,-0.45287246,1.0159965,0.5961387,-0.24257524,-0.20479994,2.0838695,1.3334637,0.99778056,1.5189383,-0.5828053,0.23176473,-0.76222366,1.6848407,-1.3056991,-0.656363,0.39567077,1.361874,-0.65730333,0.49176446,0.3747294,0.6852423,2.1153746,0.7671387,0.18886243,-0.9163597,-0.5554501,-0.45275396,1.8698294,-0.6114183,-0.47253114,-0.30932006,0.51770395,-1.4941113,-0.29101944,0.2744369,-0.0034961961,0.29973203,-0.70536786,-1.3712072,0.37915534,0.49399418,0.03393118,1.3305666,-1.17425,0.55862075,0.34826642,1.0521792,-1.1342816,-1.5385798,-0.38882738,0.7753958,0.9199309,1.9007574,0.38651365
TCGA-F2-A8YN,-1.9069328,2.8816411,0.02478591,-0.042919114,-0.2900719,-0.25721487,-0.44905746,-0.3755609,0.14129777,-0.24352685,1.127048,-0.763255,0.25821012,-0.4826823,0.5648784,1.4632663,0.3419243,0.8667637,0.14946054,0.4106037,-1.6757306,-0.933639,0.46283108,-1.699915,1.4265906,1.1789845,0.28140056,-1.8297879,-1.2104026,0.0817489,0.6989638,0.4488522,0.19560765,0.9860646,0.8575346,-0.99227035,0.56238455,-1.8549004,-0.4984622,0.886263,5.015802,-1.2019136,0.5397018,0.55554295,0.84971195,-0.678929,0.2963361,0.46871713,1.5609634,-3.5218947,-0.059700534,-1.0502932,-0.11316815,-1.4934019,-0.73061335,-2.8299444,2.2670174,1.7240674,0.27838862,-1.0576508,0.3630215,-1.634276,1.8247075,0.016634598,-0.5294206,-1.7822127,0.62206066,0.54424536,-1.000236,-2.0759673,0.511342,-0.4147329,-0.5255802,0.11449346,0.31461728,0.22755292,-1.3205541,-0.81508553,-1.5561757,-0.37761083,-0.08433189,-0.048499443,0.79260737,-0.35399556,0.2434605,-1.0774463,-0.710468,-0.16466552,0.03391397,-0.9304815,-0.5592812,-0.208678,-0.89803267,0.83404493,-1.6853215,-0.7741689,-0.86207426,-1.1683784,0.4304511,1.3607029
TCGA-3A-A9IC,1.3324203,-1.3051382,2.0368922,-1.5734655,1.1016127,0.27913457,0.6217061,-0.78855693,-0.6018026,-0.021448866,0.36604512,-1.2582422,0.7585399,-0.30764732,-1.6504672,2.4930956,-0.3436611,-0.7602871,-0.77555645,1.0555458,3.0224233,-1.8215992,0.76750666,0.6927933,-0.58694625,1.5601743,1.1253203,-2.5786712,-0.79423326,0.012545943,0.49734443,-0.42508942,1.1951367,0.37755495,-2.0364115,-0.88786775,0.13926129,-1.2623656,-0.8914577,0.46395966,-2.2553492,-0.10025079,0.29779586,0.37856555,1.3967738,-0.31327888,-0.13373098,-0.8292059,0.084623806,0.40390253,0.019483462,1.3105706,0.8233939,-0.21144763,-2.601248,-0.37072793,-1.8946605,-0.70377505,-0.674001,1.8242222,0.58423287,-0.20120737,-1.510802,-0.11511853,-2.0807924,0.13506088,0.02636987,1.3567109,1.9539186,0.8901,-0.0712941,0.4628603,0.37615144,-1.492712,-1.4519168,1.9902897,0.72855043,1.2361345,0.8002956,2.362096,0.44421482,0.17040688,-0.60090554,-0.20244572,-1.2227534,2.1986966,0.0070881844,-0.40932256,-1.7554053,-0.48672563,-0.8067224,0.8228195,-0.24400273,-0.0040366203,-0.2607985,-0.5463316,1.6648108,1.5815821,1.7392671,0.36861813
TCGA-IB-7645,-0.23854738,-1.5457675,1.0727285,-0.08422518,-0.15197998,0.57886183,0.9525173,-1.6729832,0.07982942,1.2153115,1.1896374,1.8338246,-0.7337854,-0.7612661,1.5369605,0.05350572,-0.22397895,-0.55505455,1.9233785,1.30335,-1.1590474,-0.52158916,0.60599405,-0.033159435,0.803458,-1.8813632,0.5205217,-1.6048135,0.8487805,2.0996835,0.9261236,1.5465894,0.7760525,-0.4325165,-1.1569593,-0.03451167,-1.27571,1.5923209,-0.16183206,-0.033335924,0.11247293,1.439314,1.0151191,0.554947,-0.21702403,1.4875926,-0.13777493,1.1252999,0.5530051,0.6853047,1.674568,0.86885846,2.4710536,-0.89695597,0.09312311,1.2086343,-0.41133156,1.4325836,0.7105904,1.6445806,1.6156268,0.4389834,-0.5463041,-1.6851876,1.6307442,0.22101599,1.1630404,-0.61397016,0.5299661,-1.5404235,0.6292268,-0.5400201,2.9311993,0.014423728,-0.1316968,-1.3417387,1.0376287,-1.7331053,-0.69490856,0.22144437,0.6529243,-0.2732379,-2.4665632,2.6431653,1.2710067,-0.002006054,1.3116928,0.7682957,0.3828379,-2.1660824,-0.04645332,0.72721684,0.2713176,-0.95977217,-0.2856323,0.77440923,-1.4510071,0.25931007,0.30107334,0.409805
TCGA-IB-7890,1.5154011,-2.49934,1.2464254,0.8686587,-2.437573,-1.1237925,1.2346193,0.40156865,0.54639345,0.30137712,2.3491886,0.10319259,2.1570475,-0.9188335,1.7158284,0.70548743,0.2378181,-0.76277286,-1.3311796,-0.62871164,-0.5470588,0.9902936,-1.4984685,1.402667,-0.4821836,-1.2964413,-0.4912176,-1.3328433,1.4770901,-0.97428906,-0.37321168,-1.3982757,0.46572572,0.48750523,2.1674213,-0.49282366,1.3715783,0.8578308,0.08508463,-0.1243959,0.6942872,-0.72109926,-0.7288581,0.62568814,0.9702791,-0.31409055,-0.601099,-0.06851828,1.3490093,-0.9350998,0.47853267,-0.7651999,0.61940324,0.17609555,-1.2409366,1.8803707,0.33374357,-1.3103278,-1.5715849,0.9882185,0.33802825,0.11715931,-0.9999012,-0.49590364,-4.3581524,-0.023832023,-2.5016103,-1.9982002,-0.29796687,-0.032729954,0.050215006,0.3800518,-0.5201972,0.3361876,0.47075483,-0.08169505,-0.9378615,0.94649434,1.2247632,1.013834,0.6707423,0.200857,-0.15767078,-0.6012671,-0.4985848,-0.5229494,-0.5615172,-0.48370385,-0.97291714,1.1378036,-0.5700902,-0.7584967,0.2857329,-1.919746,0.35644922,-0.10757071,1.1294066,-1.0318612,-0.7125507,-1.3904784
TCGA-HV-A5A6,0.4864589,-0.6823871,0.8105213,-0.4816857,0.94472647,1.1110082,-1.7631687,1.1413504,-0.9630629,-1.440105,0.98171055,1.23275,-1.0344723,1.113863,-0.68557745,0.90399754,0.05892533,0.41592145,1.1043528,1.3748968,0.12913775,-2.068373,0.096255265,-1.0971377,-0.37885532,-0.39968765,-0.97969854,-1.955913,-0.20052555,-0.02052632,0.9681934,-0.34623787,-0.77015984,1.0583565,-0.53864443,2.087186,0.6945617,0.26135498,1.0680426,1.9821273,-2.1773674,-0.4258237,0.80015606,1.0034211,1.2180009,0.20972359,-0.4662882,0.79044485,0.20043495,1.0389229,0.8779771,-0.67368984,-0.795029,-1.4324598,0.63112134,-0.29688054,-0.743067,0.1701622,-0.72350883,-0.10230973,1.3320754,-1.100605,-2.0660596,0.04925379,0.34727007,-0.014932066,-1.2329311,0.4185495,-0.41326618,1.2965052,1.1871562,0.30320242,1.5741842,0.91959316,2.247382,1.5065875,0.49408767,0.37244788,-0.4592243,1.3740296,-0.16645744,-0.59782326,0.32295665,0.3822497,-0.8141707,-0.7302109,0.22194159,1.5112145,1.2185501,1.3225194,-4.158991,0.7335265,0.91240036,0.79121554,-1.0370767,-0.98926616,-0.9388106,1.9212749,-0.7806523,0.15488791
TCGA-IB-7644,1.6090798,0.57495034,1.3051152,-0.83956385,0.11319882,-0.83059627,0.018716604,-1.349563,1.6678001,1.5632248,-0.109376535,1.3192335,0.63252425,-1.0885988,1.1279511,-1.0128067,-0.73657596,0.9463116,-0.8074178,1.0304999,-0.06968551,-0.5768327,-0.9134463,0.3360707,-0.90251434,-0.45284414,-0.03833905,-0.32680586,0.8115135,1.2776344,0.19487683,-0.51620615,-3.460249,-2.5051196,0.5730952,0.05248111,-1.0026102,-1.0120862,-2.1397383,-0.89954484,-1.5201802,-0.31303746,-0.4051007,-1.279444,0.15495238,2.553223,-0.0022466332,0.023726728,-1.1697211,-0.18072486,1.0330017,0.3005901,-0.94324976,-0.83131415,-0.21228375,-1.8041781,-0.6334175,0.2739742,-0.34076127,-2.6829097,-0.27833492,-0.12598622,-1.1298081,-1.530293,-0.97685283,0.354801,1.067455,0.29559487,-0.8596442,0.9431085,0.75871897,-0.17494935,0.56817603,0.70750797,-1.0188432,-0.09225821,0.46670628,1.3753233,0.788686,-1.1890287,-2.146706,0.10893843,-0.0284446,-1.1989254,1.9776531,1.3619491,-0.979684,0.24465127,-0.73214877,-0.2520245,0.60206205,-1.0120822,1.1273999,-0.8458307,-1.046546,-0.17931718,0.8716605,1.8311151,0.7865,-0.40927416
TCGA-2J-AABK,-0.059461847,-3.3581858,-0.63369006,0.39838862,-1.1819725,1.7304372,-1.3622241,-2.142559,0.66341734,-1.2182946,-0.5295213,0.041384704,-0.58508223,-0.4454036,-0.27647477,-0.80450004,-0.52066547,0.0052891523,0.11219737,0.044518728,-2.6189613,0.8514751,-2.0537868,1.3283176,-0.92844397,-0.2375536,-1.2798196,-0.6771662,-0.46681565,0.51715195,-0.30871904,0.45281586,-0.53082836,-0.12535192,-0.31720746,-2.48495,0.018054381,0.46990442,1.0822766,1.5532594,1.9815199,-0.79608274,0.25516605,0.3970168,0.56701756,-0.4326455,-0.15004224,0.671996,-1.3164049,-0.092994854,0.83710897,-0.34645104,0.31298754,1.6766404,-0.055115074,-0.26457646,0.29660034,-0.67611104,-0.15492216,0.52176964,-0.71582824,0.070958406,0.28131363,0.031573325,-0.63881594,1.3420244,0.77678823,1.5978601,-2.0909853,0.9861246,-0.34457803,0.0099473,-0.60675895,0.15546449,0.44513458,-0.24448231,0.9587945,-0.80226344,-0.6174134,0.14986989,-0.25039393,-0.669199,-1.6878432,0.07830943,-0.03833887,-0.27475393,1.8063369,1.7733604,0.68497264,0.60983235,3.1456728,0.8523115,1.4094214,-0.96695995,-0.2456383,0.3873853,-0.096943915,0.823302,0.31716448,-1.3218023
TCGA-H6-A45N,-1.3549361,1.3883054,0.6808877,0.67543554,-0.6880116,-0.68617487,0.724723,0.3893691,0.8965565,-1.4282521,-0.5891545,0.22630185,0.34184036,3.6192799,-0.4008465,-1.5567267,0.14143364,1.5151734,-0.5481596,0.62562287,1.5784421,-0.6121246,0.33437335,0.25766498,-0.12062977,-0.112825215,-0.1326364,-1.0797858,-0.5907169,-0.13969953,0.23620015,2.0013814,0.09479992,0.9141442,-0.5593745,0.70097977,-0.54893285,0.36612472,2.4558532,0.4971341,-1.0049739,0.74995255,2.038355,-0.11700526,0.17305684,1.0314716,-0.9780449,0.6579511,-0.09794973,0.30344492,0.46048814,-0.3055634,-1.2627246,0.4139745,0.36184144,-1.4907368,0.10784648,-0.13399567,-1.559291,-0.8571207,-1.8054094,2.074902,0.9035289,1.14249,0.11733037,0.32602322,0.9205056,-1.1928173,0.7134943,-0.2270556,-0.12912376,-0.28113002,-0.3558926,-0.5262536,0.21138605,1.5561723,1.5814395,0.7321203,-0.43706006,1.2329279,0.10346836,1.2659589,-0.7704837,-0.8943591,-1.1251423,-0.52398646,1.5461901,-0.03684628,-0.13959306,2.516575,1.4274089,-1.1183103,-1.4441744,-0.5101184,-0.25591844,1.3680599,0.88499415,0.90739065,-0.9654973,-1.7546709
TCGA-H8-A6C1,-1.2976114,2.4752424,-0.6608146,-0.61691797,0.53885734,0.25505406,-0.8899045,-0.9485786,1.2161572,1.2512192,-0.07460511,-1.9327028,0.55558467,2.2374382,-0.8086518,-1.0683146,-1.3323042,1.1502473,0.6041761,-0.011243492,1.392198,-0.48398662,0.3330263,1.017477,-0.91823286,1.833707,-1.1652272,-0.5644657,0.10649604,-1.0714101,2.2300344,0.36928162,1.9975784,1.3151407,-0.05327674,0.25038493,-0.65934396,-1.6385993,-0.7619653,0.14902063,0.5682238,0.5595714,-0.6225334,-1.733894,0.5001472,-0.6076017,-0.84166545,0.053464137,-0.2951314,2.160247,-0.6915899,-1.0040019,-2.0269682,-0.013236044,-0.29661688,1.665855,0.14331715,-0.58531576,-1.1742698,2.5668898,-1.2245772,0.86406696,-0.2908595,-0.42267057,1.0147742,-0.71109134,0.7898918,-1.2337167,-0.86403435,-0.30184487,0.37121406,0.6192728,-0.77674675,0.69426847,-0.4275527,-0.55271214,-1.3660582,0.74761033,0.14816268,0.5291873,2.7867775,0.46039796,2.5381777,0.37435016,-1.6100739,-0.04481379,0.38431665,-1.6394113,1.2001508,0.41964677,0.03256368,0.57682073,0.76668334,-0.8191151,-0.41506055,0.5779515,-0.119110584,0.27839327,0.72868955,1.3289359
TCGA-IB-AAUM,1.6538925,0.32496324,-2.7397835,-0.22378676,0.63986254,-0.4443128,-0.93553203,0.09766975,1.3625613,0.8837033,-0.47487816,1.0307908,0.85026824,-0.49465406,1.3097407,-0.57105446,0.30205515,-0.16841239,0.24289773,1.1707958,1.2258763,0.9973924,-0.9880904,1.6411644,0.60461724,-0.3297005,0.3731709,0.75949115,-1.1624101,0.7458313,0.1476639,-0.540722,0.6301187,-0.4317865,0.4609195,0.3824355,-0.7321007,-1.2508222,-0.4139145,-0.26791215,-1.5740719,0.44548857,-0.8923751,-0.2881541,0.68773395,-0.065743834,-0.9390727,2.6139226,-0.7170062,-1.4993206,0.08593504,-0.5613016,-0.50640976,0.92397636,-1.4708323,0.77649564,-2.0641277,0.19266129,-0.34089983,-0.37765554,-0.69911736,-0.37285784,-0.021369714,1.452073,-0.12123948,-1.0495946,1.3366423,-0.041041482,0.020850517,-1.1254544,0.30386853,-0.89633787,0.56695306,-0.38478285,0.0627967,0.6619932,-1.4117739,-0.62274384,-0.31408304,1.0036174,1.4135174,0.60744816,-0.46364978,-0.14888433,0.26258382,-0.27861577,0.24168782,-0.66983235,-0.47908926,-0.81911033,-2.1671658,0.23769787,-0.76394534,-1.1735997,-0.7258478,-0.097545505,1.0357405,-0.21050215,-0.5980889,0.21442938
